Area Code,State,Market,Market Size,Profit,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
435,Utah,West,Small Market,14,92,39,39,12,244,20,10,30,40,12,10/01/2010,Tea,Earl Grey,Regular
435,Utah,West,Small Market,9,82,35,38,11,248,10,20,30,50,12,11/01/2010,Tea,Earl Grey,Regular
435,Utah,West,Small Market,19,91,39,36,12,212,20,20,40,60,12,05/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,19,95,41,38,13,239,20,20,40,60,12,06/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,26,104,45,38,14,253,30,20,50,70,12,08/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,18,97,39,40,12,248,20,20,40,60,12,09/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,21,98,39,39,12,244,20,10,30,40,12,10/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,13,87,35,38,11,248,10,20,30,50,12,11/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,18,95,38,39,12,256,10,20,40,60,12,12/01/2011,Tea,Earl Grey,Regular
435,Utah,West,Small Market,44,114,46,24,12,777,40,40,60,100,4,01/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,38,103,42,23,11,771,30,40,50,90,4,02/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,45,118,48,25,13,766,50,40,70,110,4,03/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,43,112,45,24,12,777,40,40,60,100,4,04/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,36,97,39,22,10,799,50,30,60,90,4,05/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,31,89,36,22,10,828,40,30,50,80,4,06/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,27,79,32,20,8,837,30,30,40,70,4,09/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,27,81,33,21,9,836,30,30,40,70,4,11/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,26,77,31,20,8,844,30,30,40,70,4,12/01/2010,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,69,128,46,25,12,777,40,40,60,100,4,01/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,56,110,42,23,11,771,30,40,50,90,4,02/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,64,119,45,24,12,777,40,40,60,100,4,04/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,50,96,39,20,10,799,50,30,60,90,4,05/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,43,88,36,20,10,828,40,30,50,80,4,06/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,50,95,39,20,10,845,50,30,60,90,4,07/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,39,79,32,19,8,841,30,30,40,70,4,08/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,40,84,32,20,8,837,30,30,40,70,4,09/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,42,84,32,19,8,833,40,20,40,60,4,10/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,40,86,33,21,9,836,30,30,40,70,4,11/01/2011,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,39,82,31,20,8,844,30,30,40,70,4,12/01/2011,Espresso,Caffe Latte,Regular
440,Ohio,Central,Major Market,26,123,52,45,17,405,60,40,70,110,1,10/01/2010,Coffee,Amaretto,Regular
440,Ohio,Central,Major Market,-2,128,53,77,48,458,20,50,80,130,3,05/01/2010,Coffee,Decaf Irish Cream,Decaf
440,Ohio,Central,Major Market,-6,133,52,77,47,421,20,50,80,130,3,03/01/2011,Coffee,Decaf Irish Cream,Decaf
440,Ohio,Central,Major Market,107,363,181,75,50,1283,170,230,230,460,5,11/01/2010,Espresso,Caffe Mocha,Regular
440,Ohio,Central,Major Market,115,295,149,61,41,1245,120,170,180,350,5,06/01/2011,Espresso,Caffe Mocha,Regular
440,Ohio,Central,Major Market,129,330,155,68,43,1280,130,170,190,360,5,09/01/2011,Espresso,Caffe Mocha,Regular
440,Ohio,Central,Major Market,43,85,32,19,8,482,30,30,40,70,8,11/01/2011,Herbal Tea,Chamomile,Decaf
440,Ohio,Central,Major Market,32,70,29,18,8,835,40,20,40,60,9,05/01/2011,Herbal Tea,Lemon,Decaf
440,Ohio,Central,Major Market,43,87,33,20,9,870,30,30,40,70,9,12/01/2011,Herbal Tea,Lemon,Decaf
440,Ohio,Central,Major Market,87,249,99,63,32,798,70,80,130,210,11,09/01/2010,Tea,Darjeeling,Regular
469,Texas,South,Major Market,265,527,244,89,75,1213,270,300,360,660,2,06/01/2011,Coffee,Columbian,Regular
469,Texas,South,Major Market,54,119,52,27,17,554,70,60,90,150,3,08/01/2011,Coffee,Decaf Irish Cream,Decaf
469,Texas,South,Major Market,99,230,94,37,26,562,90,80,110,190,6,06/01/2010,Espresso,Decaf Espresso,Decaf
469,Texas,South,Major Market,145,243,100,37,28,598,110,80,130,210,6,08/01/2011,Espresso,Decaf Espresso,Decaf
469,Texas,South,Major Market,28,127,54,45,17,424,30,50,60,110,8,12/01/2010,Herbal Tea,Chamomile,Decaf
469,Texas,South,Major Market,42,114,43,36,13,424,30,40,60,100,9,09/01/2011,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,115,310,124,71,40,961,130,110,180,290,2,01/01/2010,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,114,309,123,72,40,932,130,110,180,290,2,03/01/2010,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,79,232,92,61,30,1102,100,80,140,220,2,06/01/2010,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,75,225,90,60,29,1139,90,80,130,210,2,08/01/2010,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,135,273,110,62,36,1020,110,100,160,260,2,05/01/2011,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,35,94,38,21,10,777,40,40,60,100,13,01/01/2010,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,21,66,27,18,7,772,40,20,50,70,13,02/01/2010,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,18,62,25,19,7,775,30,20,40,60,13,04/01/2010,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,17,57,23,17,6,787,30,20,40,60,13,05/01/2010,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,55,105,38,22,10,777,40,40,60,100,13,01/01/2011,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,27,66,25,19,7,769,30,20,40,60,13,03/01/2011,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,21,51,20,15,5,804,20,20,30,50,13,06/01/2011,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,3,154,64,87,58,551,20,60,90,150,5,05/01/2010,Espresso,Caffe Mocha,Regular
475,Connecticut,East,Small Market,-2,131,55,78,49,627,10,50,70,120,5,12/01/2010,Espresso,Caffe Mocha,Regular
475,Connecticut,East,Small Market,-7,112,47,66,42,622,20,40,70,110,5,07/01/2011,Espresso,Caffe Mocha,Regular
475,Connecticut,East,Small Market,-11,104,44,64,39,617,10,40,60,100,5,08/01/2011,Espresso,Caffe Mocha,Regular
475,Connecticut,East,Small Market,3,157,61,84,55,613,10,60,80,140,5,11/01/2011,Espresso,Caffe Mocha,Regular
475,Connecticut,East,Small Market,30,130,55,45,18,312,40,50,70,120,6,01/01/2010,Espresso,Decaf Espresso,Decaf
475,Connecticut,East,Small Market,24,119,51,44,16,311,40,40,70,110,6,04/01/2010,Espresso,Decaf Espresso,Decaf
475,Connecticut,East,Small Market,19,108,46,43,15,367,30,40,60,100,6,06/01/2010,Espresso,Decaf Espresso,Decaf
475,Connecticut,East,Small Market,41,193,86,66,32,484,50,60,90,150,9,02/01/2010,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,27,153,68,58,25,619,20,50,60,110,9,12/01/2010,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,61,206,86,66,32,484,50,60,90,150,9,02/01/2011,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,46,171,77,59,29,529,40,50,80,130,9,05/01/2011,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,56,196,82,64,31,601,30,60,70,130,9,11/01/2011,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,47,170,78,45,24,965,50,50,80,130,10,01/01/2010,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,38,148,68,42,21,998,40,50,60,110,10,05/01/2010,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,36,142,65,41,20,1042,50,40,70,110,10,06/01/2010,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,33,136,62,41,19,1059,40,40,60,100,10,09/01/2010,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,38,150,69,43,21,1060,30,50,50,100,10,11/01/2010,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,36,139,63,40,19,1075,40,40,60,100,10,12/01/2010,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,68,174,74,43,22,949,50,50,70,120,10,03/01/2011,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,68,178,76,45,23,965,60,50,80,130,10,04/01/2011,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,33,109,50,33,15,1064,30,30,50,80,10,08/01/2011,Herbal Tea,Mint,Decaf
475,Connecticut,East,Small Market,47,123,50,26,14,821,60,50,80,130,11,01/01/2010,Tea,Darjeeling,Regular
475,Connecticut,East,Small Market,48,123,50,25,14,814,60,50,80,130,11,02/01/2010,Tea,Darjeeling,Regular
475,Connecticut,East,Small Market,71,131,50,25,14,814,60,50,80,130,11,02/01/2011,Tea,Darjeeling,Regular
475,Connecticut,East,Small Market,58,108,44,21,12,844,50,40,70,110,11,05/01/2011,Tea,Darjeeling,Regular
475,Connecticut,East,Small Market,53,106,40,23,11,881,50,40,60,100,11,10/01/2011,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,-3,125,52,76,47,421,30,60,90,150,1,03/01/2010,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-2,128,53,77,48,458,40,60,100,160,1,05/01/2010,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-7,112,47,72,42,521,20,50,80,130,1,12/01/2010,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,2,168,63,90,57,435,40,70,110,180,1,01/01/2011,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-4,133,52,76,47,433,30,60,90,150,1,04/01/2011,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-8,106,44,64,40,496,30,50,80,130,1,06/01/2011,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-14,94,39,61,36,517,20,40,70,110,1,07/01/2011,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-4,134,52,77,47,509,30,60,90,150,1,09/01/2011,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,-7,130,51,76,46,503,50,70,100,170,1,10/01/2011,Coffee,Amaretto,Regular
503,Oregon,West,Small Market,28,160,67,65,22,400,60,80,120,200,2,01/01/2010,Coffee,Columbian,Regular
503,Oregon,West,Small Market,25,155,65,65,21,392,50,80,110,190,2,02/01/2010,Coffee,Columbian,Regular
503,Oregon,West,Small Market,24,149,62,63,20,385,60,70,110,180,2,03/01/2010,Coffee,Columbian,Regular
503,Oregon,West,Small Market,8,119,49,62,16,399,30,60,80,140,2,04/01/2010,Coffee,Columbian,Regular
503,Oregon,West,Small Market,1,98,41,56,13,482,20,40,70,110,2,12/01/2010,Coffee,Columbian,Regular
503,Oregon,West,Small Market,44,179,67,68,22,400,60,80,120,200,2,01/01/2011,Coffee,Columbian,Regular
503,Oregon,West,Small Market,37,165,65,65,21,392,50,80,110,190,2,02/01/2011,Coffee,Columbian,Regular
503,Oregon,West,Small Market,6,111,47,57,15,456,40,50,90,140,2,06/01/2011,Coffee,Columbian,Regular
503,Oregon,West,Small Market,31,153,60,63,19,463,90,80,130,210,2,10/01/2011,Coffee,Columbian,Regular
503,Oregon,West,Small Market,34,121,49,38,15,351,60,60,90,150,3,03/01/2010,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,28,107,43,36,13,363,50,50,80,130,3,04/01/2010,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,18,85,34,33,10,432,40,40,60,100,3,07/01/2010,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,32,114,46,36,14,424,50,50,80,130,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,25,101,41,35,13,435,50,40,80,120,3,12/01/2010,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,28,92,38,33,12,414,40,40,70,110,3,06/01/2011,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,26,84,34,30,10,428,40,40,60,100,3,08/01/2011,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,42,114,43,36,13,424,50,50,80,130,3,09/01/2011,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,47,121,46,36,14,424,50,50,80,130,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
503,Oregon,West,Small Market,71,206,86,49,26,490,60,50,90,140,13,02/01/2010,Tea,Green Tea,Regular
503,Oregon,West,Small Market,105,282,118,59,36,636,80,70,120,190,13,06/01/2010,Tea,Green Tea,Regular
503,Oregon,West,Small Market,129,336,141,66,43,692,90,90,130,220,13,07/01/2010,Tea,Green Tea,Regular
503,Oregon,West,Small Market,121,320,134,65,41,690,100,90,140,230,13,12/01/2010,Tea,Green Tea,Regular
503,Oregon,West,Small Market,145,279,118,55,36,636,80,70,120,190,13,06/01/2011,Tea,Green Tea,Regular
503,Oregon,West,Small Market,141,275,116,55,35,678,70,70,110,180,13,08/01/2011,Tea,Green Tea,Regular
503,Oregon,West,Small Market,180,341,134,65,41,690,100,90,140,230,13,12/01/2011,Tea,Green Tea,Regular
503,Oregon,West,Small Market,33,140,60,47,19,336,50,50,80,130,5,01/01/2010,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,24,118,50,44,16,397,40,40,70,110,5,06/01/2010,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,20,110,47,43,15,420,30,40,60,100,5,07/01/2010,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,19,108,46,43,15,415,30,40,60,100,5,08/01/2010,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,33,138,59,46,19,411,50,50,80,130,5,11/01/2010,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,28,127,54,45,17,424,40,50,70,120,5,12/01/2010,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,51,157,60,49,19,336,50,50,80,130,5,01/01/2011,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,47,143,57,45,18,323,40,50,70,120,5,03/01/2011,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,28,109,47,40,15,420,30,40,60,100,5,07/01/2011,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,42,133,53,44,17,410,40,50,70,120,5,09/01/2011,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,42,135,54,45,17,424,40,50,70,120,5,12/01/2011,Espresso,Caffe Mocha,Regular
503,Oregon,West,Small Market,93,325,162,70,45,1091,100,150,160,310,6,04/01/2010,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,81,291,145,65,40,1292,90,130,140,270,6,08/01/2010,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,91,322,161,70,45,1267,110,140,150,290,6,10/01/2010,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,108,363,181,74,50,1283,120,170,180,350,6,11/01/2010,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,147,362,170,71,47,1073,100,160,160,320,6,02/01/2011,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,140,346,162,69,45,1059,100,150,160,310,6,03/01/2011,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,115,295,149,61,41,1245,90,140,140,280,6,06/01/2011,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,112,288,145,60,40,1304,90,130,140,270,6,07/01/2011,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,135,343,161,70,45,1267,110,140,150,290,6,10/01/2011,Espresso,Decaf Espresso,Decaf
503,Oregon,West,Small Market,26,75,30,19,8,794,40,20,40,60,8,05/01/2010,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,24,74,30,20,8,829,40,20,40,60,8,07/01/2010,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,19,63,25,19,7,823,20,20,30,50,8,11/01/2010,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,51,101,36,22,10,777,40,30,40,70,8,01/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,42,86,33,20,9,772,50,20,50,70,8,02/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,49,98,37,22,10,768,50,30,50,80,8,03/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,36,74,30,18,8,794,40,20,40,60,8,05/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,33,73,30,19,8,829,40,20,40,60,8,07/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,25,65,25,19,7,823,30,20,30,50,8,09/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,28,64,24,17,6,829,20,20,30,50,8,12/01/2011,Herbal Tea,Chamomile,Decaf
503,Oregon,West,Small Market,29,100,44,27,14,623,30,30,50,80,9,01/01/2010,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,30,99,43,26,14,597,30,30,50,80,9,06/01/2010,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,27,94,41,26,13,592,30,30,50,80,9,07/01/2010,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,45,112,44,28,14,623,30,30,50,80,9,01/01/2011,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,45,107,44,26,14,618,30,30,50,80,9,02/01/2011,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,43,104,43,26,14,613,30,30,50,80,9,03/01/2011,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,41,98,43,24,14,597,30,30,50,80,9,06/01/2011,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,37,93,41,24,13,592,30,30,50,80,9,07/01/2011,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,98,197,81,38,26,551,70,70,100,170,9,12/01/2011,Herbal Tea,Lemon,Decaf
503,Oregon,West,Small Market,15,53,21,17,5,454,20,10,20,30,11,04/01/2010,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,12,49,20,17,5,464,20,10,20,30,11,05/01/2010,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,9,44,18,17,5,478,10,10,10,20,11,06/01/2010,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,9,41,16,16,4,484,10,10,10,20,11,08/01/2010,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,25,60,22,17,6,452,20,10,20,30,11,02/01/2011,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,17,49,20,16,5,464,20,10,20,30,11,05/01/2011,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,12,44,18,16,5,486,10,10,10,20,11,07/01/2011,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,42,85,32,20,8,482,30,20,30,50,11,11/01/2011,Tea,Darjeeling,Regular
503,Oregon,West,Small Market,68,210,84,58,27,651,60,50,90,140,12,01/01/2010,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,68,210,84,58,27,632,60,50,90,140,12,03/01/2010,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,79,235,94,62,31,697,50,60,90,150,12,05/01/2010,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,100,278,111,67,36,767,70,70,110,180,12,06/01/2010,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,104,286,114,68,37,822,80,70,120,190,12,07/01/2010,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,106,235,84,61,27,651,60,50,90,140,12,01/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,92,213,80,58,26,640,50,50,80,130,12,02/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,108,237,88,61,29,653,70,50,100,150,12,04/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,109,233,94,58,31,697,50,60,90,150,12,05/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,138,276,111,62,36,767,70,70,110,180,12,06/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,129,265,99,63,32,798,60,60,100,160,12,09/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,95,218,82,59,27,788,50,30,60,90,12,10/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,92,210,78,57,25,798,50,50,90,140,12,11/01/2011,Tea,Earl Grey,Regular
503,Oregon,West,Small Market,16,130,58,56,22,338,20,50,70,120,4,01/01/2010,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,18,132,59,55,22,331,20,50,70,120,4,02/01/2010,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,11,115,51,53,19,396,30,40,70,110,4,06/01/2010,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,6,102,45,51,17,409,10,40,50,90,4,09/01/2010,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,12,120,54,54,20,404,40,40,60,100,4,10/01/2010,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,25,145,58,59,22,338,20,50,70,120,4,01/01/2011,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,22,137,58,56,22,325,20,50,70,120,4,03/01/2011,Espresso,Caffe Latte,Regular
503,Oregon,West,Small Market,24,132,55,53,20,410,30,50,70,120,4,11/01/2011,Espresso,Caffe Latte,Regular
504,Louisiana,South,Small Market,30,86,35,21,9,776,50,40,60,100,2,04/01/2010,Coffee,Columbian,Regular
504,Louisiana,South,Small Market,46,118,48,24,13,839,60,60,80,140,2,08/01/2010,Coffee,Columbian,Regular
504,Louisiana,South,Small Market,50,100,38,22,10,772,60,40,70,110,2,02/01/2011,Coffee,Columbian,Regular
504,Louisiana,South,Small Market,63,117,48,22,13,839,60,60,80,140,2,08/01/2011,Coffee,Columbian,Regular
504,Louisiana,South,Small Market,44,115,47,24,13,772,70,50,90,140,3,02/01/2010,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,63,154,63,28,17,864,100,70,120,190,3,08/01/2010,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,50,126,51,25,14,857,70,60,90,150,3,09/01/2010,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,28,78,31,19,8,856,50,30,60,90,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,65,123,47,24,13,772,70,50,90,140,3,02/01/2011,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,71,129,49,24,13,779,70,60,90,150,3,04/01/2011,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,80,143,59,25,16,870,90,70,110,180,3,07/01/2011,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,74,134,51,25,14,857,70,60,90,150,3,09/01/2011,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,42,83,31,19,8,856,50,30,60,90,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
504,Louisiana,South,Small Market,65,174,65,44,20,372,70,50,90,140,5,02/01/2010,Espresso,Caffe Mocha,Regular
504,Louisiana,South,Small Market,93,178,62,42,19,346,70,50,90,140,5,03/01/2011,Espresso,Caffe Mocha,Regular
504,Louisiana,South,Small Market,38,129,52,39,16,376,50,40,70,110,6,03/01/2010,Espresso,Decaf Espresso,Decaf
504,Louisiana,South,Small Market,21,90,36,33,11,458,20,30,40,70,6,08/01/2010,Espresso,Decaf Espresso,Decaf
504,Louisiana,South,Small Market,46,121,46,37,14,388,40,30,60,90,6,04/01/2011,Espresso,Decaf Espresso,Decaf
504,Louisiana,South,Small Market,29,89,36,31,11,458,20,30,40,70,6,08/01/2011,Espresso,Decaf Espresso,Decaf
504,Louisiana,South,Small Market,61,176,77,38,25,581,70,70,100,170,8,08/01/2010,Herbal Tea,Chamomile,Decaf
504,Louisiana,South,Small Market,56,127,52,29,17,605,50,40,70,110,8,04/01/2011,Herbal Tea,Chamomile,Decaf
